GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS508570158	2021-08-19 16:53:07.418074	7349	species	avibase-56036504	Neotropic Cormorant	Nannopterum brasilianum				4					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509488378	2021-04-16 05:02:18.677116	7349	species	avibase-56036504	Neotropic Cormorant	Nannopterum brasilianum				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-29		obsr436577		S37476914	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575628	2021-04-16 05:02:18.677116	34224	species	avibase-4E74AE22	Northern Cardinal	Cardinalis cardinalis				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-27		obsr436577		S37417367	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570137	2021-08-19 16:53:07.418074	5925	species	avibase-3E6F686E	Northern Jacana	Jacana spinosa				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570142	2021-08-19 16:53:07.418074	571	species	avibase-56CCA717	Northern Pintail	Anas acuta				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572129	2023-08-18 17:05:02.022448	23876	species	avibase-2C1981BB	Northern Rough-winged Swallow	Stelgidopteryx serripennis				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570133	2021-08-19 16:53:07.418074	33696	species	avibase-FFF61080	Orange-crowned Warbler	Leiothlypis celata				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572111	2023-08-18 17:05:02.022448	7737	species	avibase-1327AC55	Osprey	Pandion haliaetus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572125	2023-08-18 17:05:02.022448	34331	species	avibase-0BDB87DE	Painted Bunting	Passerina ciris				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570118	2021-08-19 16:53:07.418074	13091	spuh	avibase-92EE11D8	parakeet sp.	Psittaciformes sp. (parakeet sp.)				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS508575347	2021-04-16 05:02:18.677116	16802	species	avibase-010B758B	Pine Flycatcher	Empidonax affinis				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-23		obsr436577		S37417342	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570130	2021-08-19 16:53:07.418074	21026	species	avibase-97E7CC5E	Purplish-backed Jay	Cyanocorax beecheii				4					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570153	2021-08-19 16:53:07.418074	1920	species	avibase-F8174D40	Red-billed Pigeon	Patagioenas flavirostris				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570155	2021-08-19 16:53:07.418074	7547	species	avibase-D8A24A3E	Reddish Egret	Egretta rufescens				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574816	2021-04-16 05:02:18.677116	8410	species	avibase-536A5157	Red-tailed Hawk	Buteo jamaicensis				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-21		obsr436577		S37417300	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572108	2023-08-18 17:05:02.022448	7446	species	avibase-70924157	Roseate Spoonbill	Platalea ajaja				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509491046	2021-04-16 05:02:18.677116	15910	species	avibase-D7CCEB96	Rose-throated Becard	Pachyramphus aglaiae				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-31		obsr436577		S37477068	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575348	2021-04-16 05:02:18.677116	28323	species	avibase-3F04DF41	Rufous-backed Robin	Turdus rufopalliatus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-23		obsr436577		S37417342	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575629	2021-04-16 05:02:18.677116	4769	species	avibase-1E1B6D19	Rufous Hummingbird	Selasphorus rufus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-27		obsr436577		S37417367	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523108410	2021-04-16 05:02:18.677116	8161	species	avibase-3B024163	Sharp-shinned Hawk	Accipiter striatus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-23		obsr436577		S37417342	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570154	2021-08-19 16:53:07.418074	21345	species	avibase-A1C7E620	Sinaloa Crow	Corvus sinaloae				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509491047	2021-04-16 05:02:18.677116	34069	species	avibase-CB8A9437	Slate-throated Redstart	Myioborus miniatus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-31		obsr436577		S37477068	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575113	2023-02-16 12:46:48.892999	7557	species	avibase-AA7901D8	Snowy Egret	Egretta thula				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-22		obsr436577		S37417325	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574206	2021-04-16 05:02:18.677116	17223	species	avibase-468B520C	Social Flycatcher	Myiozetetes similis				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-20		obsr436577		S37417263	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS522377011	2021-04-16 05:02:18.677116	19042	spuh	avibase-048F1F04	solitary vireo sp.	Vireo cassinii/solitarius/plumbeus				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-24		obsr436577		S37417356	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570147	2021-08-19 16:53:07.418074	33241	spuh	avibase-081D9B25	new world sparrow sp.	Passerellidae sp.				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570139	2021-08-19 16:53:07.418074	6064	species	avibase-0D88C072	Spotted Sandpiper	Actitis macularius				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574207	2021-04-16 05:02:18.677116	3169	species	avibase-6AA111B5	Squirrel Cuckoo	Piaya cayana				5					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-20		obsr436577		S37417263	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570134	2021-08-19 16:53:07.418074	33448	species	avibase-DA089C8E	Streak-backed Oriole	Icterus pustulatus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509491048	2021-04-16 05:02:18.677116	34141	species	avibase-891798D9	Summer Tanager	Piranga rubra				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-31		obsr436577		S37477068	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570150	2021-08-19 16:53:07.418074	6728	spuh	avibase-A744B03C	tern sp.	Sterninae sp.				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574819	2021-04-16 05:02:18.677116	17295	species	avibase-097B0525	Thick-billed Kingbird	Tyrannus crassirostris				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-21		obsr436577		S37417300	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575351	2021-04-16 05:02:18.677116	7543	species	avibase-031409C7	Tricolored Heron	Egretta tricolor				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-23		obsr436577		S37417342	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509488376	2021-04-16 05:02:18.677116	17283	species	avibase-BB6B236F	Tropical Kingbird	Tyrannus melancholicus				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-29		obsr436577		S37476914	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570110	2021-08-19 16:53:07.418074	33787	species	avibase-4926BC8C	Tropical Parula	Setophaga pitiayumi				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570141	2021-08-19 16:53:07.418074	7720	species	avibase-36B3872D	Turkey Vulture	Cathartes aura				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570144	2021-08-19 16:53:07.418074	16862	species	avibase-1456993D	Vermilion Flycatcher	Pyrocephalus rubinus				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574203	2021-04-16 05:02:18.677116	4986	species	avibase-824C89C3	Violet-crowned Hummingbird	Ramosomyia violiceps				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-20		obsr436577		S37417263	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572112	2023-08-18 17:05:02.022448	23844	species	avibase-75DC49AD	Violet-green Swallow	Tachycineta thalassina				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572118	2023-08-18 17:05:02.022448	19045	species	avibase-66AA469C	Warbling Vireo	Vireo gilvus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575630	2021-04-16 05:02:18.677116	19045	species	avibase-66AA469C	Warbling Vireo	Vireo gilvus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-27		obsr436577		S37417367	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570109	2021-08-19 16:53:07.418074	16809	issf	avibase-44A20283	Western Flycatcher	Empidonax difficilis	Western Flycatcher (Pacific-slope)	Empidonax difficilis [difficilis Group]		1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509488162	2021-04-16 05:02:18.677116	35290	species	avibase-B720B375	Cinnamon-rumped Seedeater	Sporophila torqueola				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-28		obsr436577		S37476900	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570140	2021-08-19 16:53:07.418074	12825	species	avibase-DD669F07	White-fronted Amazon	Amazona albifrons				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570152	2021-08-19 16:53:07.418074	7377	species	avibase-74EDE3CA	White Ibis	Eudocimus albus				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574201	2021-04-16 05:02:18.677116	2286	species	avibase-6141E8C8	White-tipped Dove	Leptotila verreauxi				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-20		obsr436577		S37417263	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570131	2021-08-19 16:53:07.418074	2350	species	avibase-BFBC73AF	White-winged Dove	Zenaida asiatica				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570119	2021-08-19 16:53:07.418074	6085	species	avibase-E7A14E91	Willet	Tringa semipalmata				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570143	2021-08-19 16:53:07.418074	34055	species	avibase-1F09CCCC	Wilson's Warbler	Cardellina pusilla				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572116	2023-08-18 17:05:02.022448	7224	species	avibase-19196211	Wood Stork	Mycteria americana				X					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570124	2021-08-19 16:53:07.418074	11848	issf	avibase-ABF6C3C4	Crested Caracara	Caracara plancus	Crested Caracara (Northern)	Caracara plancus cheriway		3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508575350	2021-04-16 05:02:18.677116	33281	species	avibase-734C73A9	Yellow-breasted Chat	Icteria virens				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-23		obsr436577		S37417342	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508574205	2021-04-16 05:02:18.677116	34250	species	avibase-F600592A	Yellow Grosbeak	Pheucticus chrysopeplus				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-20		obsr436577		S37417263	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508572124	2023-08-18 17:05:02.022448	33807	species	avibase-A6C0C4A9	Yellow Warbler	Setophaga petechia				2					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-19		obsr436577		S37417132	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570151	2021-08-19 16:53:07.418074	33807	species	avibase-A6C0C4A9	Yellow Warbler	Setophaga petechia				1					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508570116	2021-08-19 16:53:07.418074	33874	species	avibase-BC5A9498	Yellow-rumped Warbler	Setophaga coronata				3					Mexico	MX	Sinaloa	MX-SIN	Rosario	MX-SIN-015	BIRDLIFE_44576	43			Rosario	L5939007	P	22.9932520	-105.8586320	1933-12-18		obsr436577		S37416978	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510091542	2021-08-19 16:53:08.65831	11913	species	avibase-20C2214E	American Kestrel	Falco sparverius				X					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			El Quelite	L5959210	P	23.5605254	-106.4696217	1934-01-29		obsr436577		S37518682	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510084828	2021-08-19 16:53:09.045267	11913	species	avibase-20C2214E	American Kestrel	Falco sparverius				X					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			Mazatlan	L5959049	P	23.2488381	-106.4113426	1934-01-23		obsr436577		S37518466	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510091540	2021-08-19 16:53:08.65831	31605	species	avibase-CDA2E56B	American Pipit	Anthus rubescens				X					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			El Quelite	L5959210	P	23.5605254	-106.4696217	1934-01-29		obsr436577		S37518682	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510084005	2021-04-16 04:56:49.312974	33779	species	avibase-BED38F50	American Redstart	Setophaga ruticilla				1					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			Mazatlan	L5959049	P	23.2488381	-106.4113426	1934-01-22		obsr436577		S37518411	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510093105	2021-04-16 04:58:09.89081	17156	species	avibase-E0A04985	Ash-throated Flycatcher	Myiarchus cinerascens				X					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			El Quelite	L5959210	P	23.5605254	-106.4696217	1934-01-30		obsr436577		S37519042	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510084003	2021-04-16 04:56:49.312974	33685	species	avibase-4D207AF6	Black-and-white Warbler	Mniotilta varia				1					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			Mazatlan	L5959049	P	23.2488381	-106.4113426	1934-01-22		obsr436577		S37518411	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510079299	2021-04-16 04:56:49.312974	7513	species	avibase-6BB94D7E	Black-crowned Night Heron	Nycticorax nycticorax				3					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			Mazatlan	L5959049	P	23.2488381	-106.4113426	1934-01-18		obsr436577		S37518091	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510079294	2021-04-16 04:56:49.312974	10202	species	avibase-3558066B	Belted Kingfisher	Megaceryle alcyon				1					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			Mazatlan	L5959049	P	23.2488381	-106.4113426	1934-01-18		obsr436577		S37518091	Historical	Historical	P62					10.0000	1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510088014	2021-08-19 16:53:08.65831	34268	species	avibase-824361E5	Black-headed Grosbeak	Pheucticus melanocephalus				X					Mexico	MX	Sinaloa	MX-SIN	Mazatlán	MX-SIN-012		43			El Quelite	L5959210	P	23.5605254	-106.4696217	1934-01-29		obsr436577		S37518682	Historical	Historical	P62					10.0000	1	0		0	1	0				
